cid	text	author	votes	heart	paid	category	Entext	flair_sent_fast	flair_sent_en	pysent_sent	pysent_emot	pysent_hate	offense
UgwcmWjSCgMn4-qc8V54AaABAg	കഥ ബോറാവുന്നുണ്ട് 	Sangoos World ❤️	5	False	None	Entertainment	The story is boring	('NEGATIVE', 0.997541069984436)	('NEGATIVE', 0.9996799230575562)	NEG: 	others:  	:	0
UgwJMgj_KumfrhUxyH54AaABAg	പിഷാരടി നീ ആ ചെക്കന്റെ ഫ്ലോ കളഞ്ഞു	Bhaskaran Peramanagalam	0	False	None	Entertainment	Pisharati, you lost the flow of that check	('NEGATIVE', 0.9392939805984497)	('NEGATIVE', 0.9988717436790466)	NEG: 	disgust:  	:	0
UgzzpBx5fjUSx2uWRhZ4AaABAg	താര ജോഡികൾക്ക് അഭിനന്ദനങ്ങൾ 	RIGHT MEDIA	3	False	None	Entertainment	Congratulations to the star couple	('POSITIVE', 0.9904518127441406)	('POSITIVE', 0.9991211295127869)	POS: 	joy: 	:	0
UgxqcmPBEoM6NCJf_y94AaABAg	പച്ച പാലോട് എല്ലാ ആശംസകൾ	Biju Moore	6	False	None	Entertainment	All the best to Pacha Milk	('POSITIVE', 0.9988521337509155)	('POSITIVE', 0.9999803304672241)	POS: 	joy: 	:	0
UgzUn9YqNaAnvRB203p4AaABAg	സന്തോഷ് പറഞ്ഞ പോലെ എല്ലാവർക്കും ബിസിനസ് മൈൻഡ് ആണ് താങ്കളുടെ ഈ എപ്പിസോഡ് പോലും ഇവർ ഒരേ പാർട്ട് ആക്കി ആണ് ഇടുന്നത് 	AK 47	4	False	None	Entertainment	As Santhosh said, everyone has a business mind, even this episode of yours they are putting it as one part	('POSITIVE', 0.7601873278617859)	('POSITIVE', 0.9359505772590637)	NEU: 	others: 	:	0
UgyPZQAzgMwEK2RSOTh4AaABAg	ഇത് കോമഡി അല്ല കോമാളി തരം 	ANIL Kumar	4	False	None	Entertainment	It's not a comedy, it's a clown genre	('NEGATIVE', 0.9528523087501526)	('NEGATIVE', 0.9617326259613037)	NEG: 	others: 	:	0
Ugw0oMwEfYJpDmGghyN4AaABAg	അനൂപ് പാലാ പൊളിവന്നതിൽ ടോപ് പെർഫോമൻസ് 	🇮🇳POWER FULL INDIA	2	False	None	Entertainment	Top performance in Anoop Pala	('POSITIVE', 0.9969639182090759)	('POSITIVE', 0.9997010827064514)	POS: 	joy: 	:	0
UgymIFH3phU9nL-CHWN4AaABAg	ലളിതസുന്ദര വ്യാഖ്യാനംനന്ദി	Sankaranarayanan	0	False	None	Entertainment	Thanks for the simple explanation	('POSITIVE', 0.841707706451416)	('POSITIVE', 0.7604587078094482)	POS: 	others: 	:	0
UgyvmH--0izHy2KSYAN4AaABAg	അടിപൊളി 	Vellarikka Pattanam	1	False	None	Entertainment	Very good	('POSITIVE', 0.9928646087646484)	('POSITIVE', 0.9868872761726379)	POS: 	joy: 	:	0
Ugwqn76G6DKGs7t1exR4AaABAg	അടിപൊളി അനന്തു പൊളിച്ചു	MATHEWS JEHOUSE	0	False	None	Entertainment	Cool Anantu demolished	('POSITIVE', 0.6949679851531982)	('POSITIVE', 0.9551158547401428)	NEU:  	others: 	:	0
UgwBTGhzXPrTEpmkVrB4AaABAg	അലക്സാണ്ടർ കോയ	Rajendran Nair	0	False	None	Entertainment	Alexander Koya	('POSITIVE', 0.8797619938850403)	('POSITIVE', 0.9975927472114563)	NEU: 	others: 	:	0
Ugxvacd4spgZ809Xhjp4AaABAg	കൊഴപ്പമില്ല	INDIAN	1	False	None	Entertainment	No problem	('POSITIVE', 0.8192090392112732)	('POSITIVE', 0.9961031675338745)	POS: 	others: 	:	0
UgyCiGgsJa3TJLCbO1x4AaABAg	ആമിക്കുട്ടി നന്നായി അവതരണം 	CHITHRA C S	0	False	None	Entertainment	Well done Amikutty	('POSITIVE', 0.9631381630897522)	('POSITIVE', 0.9976438879966736)	POS: 	joy: 	:	0
UgzoR4fa41PP4ks1vip4AaABAg	അടിപൊളി ആശംസകൾ	MATHEWS JEHOUSE	2	False	None	Entertainment	Best wishes	('POSITIVE', 0.997128427028656)	('POSITIVE', 0.9967503547668457)	POS: 	others: 	:	0
Ugxoy1KVbTlMGzC5qfh4AaABAg	അപ്പു സൂപ്പർ	shiny sa	5	False	None	Entertainment	So super	('POSITIVE', 0.9190428853034973)	('POSITIVE', 0.9935937523841858)	POS: 	joy: 	:	0
UgyumgRt0idu6ZK93td4AaABAg	രണ്ടു കണ്ണ് പൊട്ടന്മാരെ കാണുന്ന ഫീൽ അടിപൊളി 	Ziba muhammed	0	False	None	Entertainment	The feeling of seeing two eyeballs is cool	('POSITIVE', 0.9643481373786926)	('POSITIVE', 0.9987359642982483)	POS: 	others: 	:	0
UgzNfwMTRl4f_YU3q2t4AaABAg	വന്ന  വഴി ഓർമ്മയുള്ള ഈ  കേന്ദ്ര ഗവണ്മെന്റ് ജോലി ക്കാരനായകലാകാരനു ആയിരമായിരം  അഭിനന്ദനങ്ങൾ 	Ajith Mkm	10	False	None	Entertainment	A thousand congratulations to this central government employee who remembers the way he came	('POSITIVE', 0.9924099445343018)	('POSITIVE', 0.9964978098869324)	POS: 	joy: 	:	0
UgzV9EEYLII-L1NeYIR4AaABAg	കുറച്ചുപേർ പോയി നമിക്കു	Abdul Jaleel	1	False	None	Entertainment	A few go to us	('POSITIVE', 0.9549345374107361)	('POSITIVE', 0.9898415207862854)	NEU: 	others: 	:	0
Ugzg8jnwMY_fpdujz854AaABAg	അപ്പൊ ഡോക്ടറെ കണ്ടതും മരുന്ന് കഴിച്ചോണ്ട് ഒന്നും അല്ലെഡൈബം ആണോ  തീർപ്പാക്കിയേഗുരുവായൂർ പോയി കുറച്ചുദിവസം ഇരുന്നോള്ളോഎങ്കിൽ ഡോക്ടർ മാർക്ക് ഇങ്ങനെ പോയാൽ പണി ഉണ്ടാകില്ലല്ലോ	Ananthu K	1	False	None	Entertainment	So I saw the doctor and took medicine and nothing, did I decide to go to Guruvayoor and sit for a few days?	('NEGATIVE', 0.827358067035675)	('NEGATIVE', 0.9998681545257568)	NEU: 	others: 	:	0
Ugyxryrcrg6GO_zzb2B4AaABAg	ഭരണം ഭരത് ജനങ്ങളൊരു പ്രശ്നമാണ് ചെറുതല്ല വലിയ കുഴപ്പം	Rajaneesh At	0	False	None	Entertainment	Governance is a problem for the people of India, not a small problem	('NEGATIVE', 0.9122915267944336)	('POSITIVE', 0.9110612869262695)	NEG: 	others: 	:	0
UgyGi6hwxY3fFYPYQ_p4AaABAg	സാധാരണയായി കണ്ടുവരുന്ന സീരിയലുകളിൽനിന്നും ആൺപിറാനോളിനെ വ്യസ്ഥമാക്കുന്നത് ഇതിന്റെ കഥയും സംവിധാനവും തന്നെയാണ് സംവിധായകൻ വളരെയധികം പ്രശംസ അർഹിക്കുന്നു അഭിനേതാക്കളെ തെരഞ്ഞെടുത്തതിലും വളരെ ശ്രദ്ധ കൊടുത്തിട്ടുണ്ടെന്നു ഇത് കാണുമ്പോൾ മനസ്സിലാകുന്നുണ്ട് വനിതാ കൃഷ്ണചന്ദ്രന്റെ അഭിനയവും വളരെ നന്നായിട്ടുണ്ട് കഥയ്ക്കനുസരിച്ചു സാഹചര്യങ്ങൾ അഭിനയിച്ചുഫലിപ്പിക്കുന്നതിൽ അവർ വിജയിച്ചു എന്നുതന്നെപറയാം വരും എപ്പിസോഡുകൾക്കായി കാത്തിരിക്കുന്നു	Latha Kumari	12	False	None	Entertainment	What separates Anpiranol from the usual serials is its story and direction. The director deserves a lot of praise. You can see that he has paid a lot of attention in selecting the actors.	('POSITIVE', 0.9761941432952881)	('POSITIVE', 0.9998406171798706)	POS: 	others: 	:	0
Ugx2WDHePnGfiGLpdDl4AaABAg	മെന്റൽ ലിസ്റ്റിൽ ഉള്ള ആളാ 	jaf co	1	False	None	Entertainment	A man on the mental list	('POSITIVE', 0.8711516857147217)	('NEGATIVE', 0.994461178779602)	NEU:  	others: 	:	0
UgxwOpUoVQ5MIxMc-n54AaABAg	ഗുരുത്ത്വമുള്ള പച്ച മനുഷ്യൻ മധു 	Amal	1	False	None	Entertainment	Madhu the green man with gravity	('POSITIVE', 0.7814202904701233)	('POSITIVE', 0.9791526198387146)	NEU: 	others: 	:	0
UgzcdUa8SMlEpnDSN514AaABAg	100 കിടു സ്റ്റോറി ഉണ്ട് ഒരുപാട് സിരിച്ചു സത്തെ 	Balajinanappan Ponnunni	7	False	None	Entertainment	There are 100 short stories and lots of laughs	('NEGATIVE', 0.6984305381774902)	('POSITIVE', 0.9989224672317505)	POS: 	joy: 	:	0
UgxlU0XpddOO1qo1ZRR4AaABAg	അടിപൊളി 	ameer danish	1	False	None	Entertainment	Very good	('POSITIVE', 0.9928646087646484)	('POSITIVE', 0.9868872761726379)	POS: 	joy: 	:	0
Ugw1ra3SZg_x-vwkYhR4AaABAg	നന്നായി അവതരിപ്പിച്ചു എല്ലാ വിധ ആശംസകളും നന്മകളും നേരുന്നു	Chandran C s	2	False	None	Entertainment	Well done and wish you all the best	('POSITIVE', 0.9835477471351624)	('POSITIVE', 0.9913798570632935)	POS: 	joy: 	:	0
Ugx2onBilTUmdWirDSN4AaABAg	ഇദ്ദേഹം പറഞ്ഞകാര്യം ഞാൻ എന്റെ കുടുമ്പത്തിൽ ഒരിക്കൽ പറഞ്ഞപ്പോൾ എന്നെ എല്ലാരും കൂടി പൊങ്കാല ഇടുക ആയിരുന്നു 	Dileep matheri	9	False	None	Entertainment	What he said was that when I told my family once, everyone should throw Pongala for me	('POSITIVE', 0.8566844463348389)	('NEGATIVE', 0.9688860774040222)	NEU: 	others: 	:	0
Ugxa1Xga9piLve4vHEt4AaABAg	അഭിനന്ദനങ്ങൾ 	Deva''s talk	1	False	None	Entertainment	Congratulations	('POSITIVE', 0.972213625907898)	('POSITIVE', 0.9808696508407593)	POS: 	joy: 	:	0
UgzMyrcdOlFQdwRBjvh4AaABAg.9c8Z9dnq7W79cD-nLNo5uX	സത്യം	Krishna Priya sr	1	False	None	Entertainment	the truth	('POSITIVE', 0.7268168926239014)	('POSITIVE', 0.9986214637756348)	NEU: 	others: 	:	0
Ugy48zednjDVTlSZz3p4AaABAg	ആമിന പൊളിയാ 	Fasal Zayan	1	False	None	Entertainment	Amina Polia	('POSITIVE', 0.8245434165000916)	('NEGATIVE', 0.9892985820770264)	NEU: 	others: 	:	0
Ugw1Amz6aFmcWPURf8J4AaABAg	പൊളിച്ചു 	Megha Dileep	0	False	None	Entertainment	Demolished	('NEGATIVE', 0.9811131954193115)	('NEGATIVE', 0.9040477275848389)	NEG: 	others: 	:	0
UgzPlvGS7iWfCRKv-p94AaABAg	കണ്ണൂർ കാർക് ഈ പാട്ടു പാടാണ്ട് എന്ത് കല്യാണം 	Isha Isha	0	False	None	Entertainment	Kannur Kark singing this song, what kind of wedding	('POSITIVE', 0.9978495836257935)	('POSITIVE', 0.999563992023468)	NEU: 	others: 	:	0
UgxLwRLxNHDKJfmjECV4AaABAg	നല്ല ആളെടുത്ത എല്ലാം ചോദിക്കുന്നെ 	SHIFA GIRL	162	False	None	Entertainment	A good person asks for everything	('POSITIVE', 0.9820587038993835)	('POSITIVE', 0.995036780834198)	POS: 	others:  	:	0
UgyvjF4SCmjs_qk5pP14AaABAg	ഇവിടുത്തെ സ്ഥിരം പ്രേക്ഷകർ ആരൊക്കെ ഹാജർ ഇട്ടോളി 	Razin Entertainment	4K	False	None	Entertainment	Who are the regulars here?	('POSITIVE', 0.8247947692871094)	('POSITIVE', 0.5740809440612793)	NEU: 	others: 	:	0
Ugx0gjh0kNY3uE2S0AF4AaABAg	അമ്മ മാത്രമല്ല കൊറേ സ്വന്തകരും ബ്രോക്കർ മാരും ഇണ്ട് പെൺപിള്ളേരെ കണ്ടാൽ തുടങ്ങും പറ്റിയ കേസുണ്ടെന്ന് പറഞ്ഞു	Rajeshswami Kdlr	396	False	None	Entertainment	Not only the mother, but many owners and brokers said that there is a good case to start if you see the girls	('POSITIVE', 0.9615757465362549)	('POSITIVE', 0.8615052103996277)	NEU: 	others: 	:	0
UgxXZIo-CogPNB0F_b14AaABAg	ഫാൻ അണച്ച് ലൈറ്റ് ഇടും ഇതാണ് അവസ്ഥ 	Light of Creativity	889	False	None	Entertainment	Turn off the fan and turn on the light, this is the situation	('NEGATIVE', 0.9217498898506165)	('NEGATIVE', 0.8975822329521179)	NEU: 	others: 	:	0
UgyMBd8iplcPaxQ2MX54AaABAg	ലോകാവസാനത്തിന്റെ നട്ടുച്ച 	its me rashi	1.1K	False	None	Entertainment	The midnight of the end of the world	('POSITIVE', 0.7560523748397827)	('NEGATIVE', 0.987373411655426)	NEU: 	others: 	:	0
Ugzp6mV4kyIKsw8N99t4AaABAg	ഒരു പ്രവാസിയുടെ ശെരിക്കുമുള്ള അവസ്ഥ 	*¥*Dream Catcher*¥*	2K	True	None	Entertainment	Similar situation of an expatriate	('NEGATIVE', 0.7894105315208435)	('NEGATIVE', 0.9938235282897949)	NEU: 	others: 	:	0
UgwAEdTt7QMkVp1mVel4AaABAg	ദിവാകരന് ഇതിലും വലുത് എന്തോ വരാൻ ഇരുന്നതാണ് കാരണവന്മാർ ചെയ്ത പുണ്യ൦ കൊണ്ടു രക്ഷപ്പെട്ടു 	Thejomation	517	False	None	Entertainment	Something bigger was about to come to Diwakaran and he was saved by the sacrifices made by the Karunavas	('POSITIVE', 0.6734364628791809)	('POSITIVE', 0.998467743396759)	NEU: 	others: 	:	0
UgxIbnIaSQYX3Fwj-B94AaABAg	ഞാൻ ഉറങ്ങിയാൽ പിന്നെ ഒന്നും അറിയില്ലചത്ത പോലെ ഉറങ്ങും	Ꭰʀᴀɢᴏ Ꮐᴀᴍɪɴɢ 🅥	714	False	None	Entertainment	If I sleep then I sleep like I don't know anything	('NEGATIVE', 0.9348272681236267)	('NEGATIVE', 0.8371828198432922)	NEU: 	others: 	:	0
Ugx_-rras_bTvo-VfxZ4AaABAg	ഇത് കണ്ടിട്ട് മ്മടെ സിഐഡി മൂസേലെ ബിന്ദു പണിക്കരെ ഓർമ്മ വന്നു 	abk_ rckz__007	790	False	None	Entertainment	After seeing this, I remembered our CID Moosele Bindu Panicker	('POSITIVE', 0.605225145816803)	('NEGATIVE', 0.6910808682441711)	NEU: 	others: 	:	0
Ugxxp3kxPgFVtVkPfKV4AaABAg	എല്ലാർക്കും ഇന്റെ വക ഹൃദയം നിനറഞ്ഞ ഓണാശംസകൾ 	GAMER MALAK	360	False	None	Entertainment	My heartiest wishes to all	('POSITIVE', 0.9931693077087402)	('POSITIVE', 0.9865603446960449)	POS: 	joy: 	:	0
UgzxLY-H2j_8yVek-bd4AaABAg	മലയാളികൾ വീടുണ്ടാക്കുന്നത് സ്വന്തം മക്കൾക്ക് വേണ്ടിയല്ല വിരുന്നുക്കാർക്ക് സുഖിക്കാൻ വേണ്ടിയാനല്ല ഡയലോഗ് എനിക്കിഷ്ട്ടായി 	♛ʀᴀɴɪʏᴀ ʀᴀsʜɪᴅ♛	2K	False	None	Entertainment	I like the dialogue that Malayalees build houses not for their own children but for the comfort of the guests	('POSITIVE', 0.9099844694137573)	('POSITIVE', 0.9995498061180115)	POS: 	others: 	:	0
UgxwB_Qi6DRaBCgV5lx4AaABAg	 സണ്ണി ചേട്ടാ അടിപൊളി ഫാം കർഷകർക്ക് വളരെ ഉപകാരമായ വീഡിയോ	NH ട	0	False	None	Entertainment	Sunny Chetta Very useful video for cool farm farmers	('POSITIVE', 0.9945216178894043)	('POSITIVE', 0.9985999464988708)	POS: 	others:  	:	0
Ugw8OMjg0L-4FzoJEp94AaABAg	സണ്ണി ഭായ് നല്ല വീഡിയോ എല്ലാ കാര്യങ്ങളും വിശദമായി സന്തോഷം	Nasar Achayithodi	2	False	None	Entertainment	Sunny bhai nice video all things detail nice	('POSITIVE', 0.9931318163871765)	('POSITIVE', 0.9968165755271912)	POS: 	joy: 	:	0
UgwAH1vpNvQD0iJnnJR4AaABAg	സത്യസന്ധരായ ചെറുപ്പക്കാർ അത്മാർത്ഥ യോടെ ചെയ്യുന്ന ഈ സംരഭത്തിന് എല്ലാ ഭാവുകങ്ങൾ നേരുന്നു	oh mannnn	149	False	None	Entertainment	All the best to this initiative by honest young people	('POSITIVE', 0.9974587559700012)	('POSITIVE', 0.9944725632667542)	POS: 	joy: 	:	0
UgwIVzDRw-7PEjkitXZ4AaABAg	വ്യത്യസ്തമായ വീഡിയോ പങ്കുവെയ്ക്കുന്ന സണ്ണിച്ചായന് അഭിനന്ദനങ്ങൾ	John Abraham	2	False	None	Entertainment	Kudos to Sunnychayan for sharing a different video	('POSITIVE', 0.941638171672821)	('POSITIVE', 0.9990472197532654)	POS: 	others: 	:	0
UgzPvWkG0zGbeu6X8pB4AaABAg	നല്ല മനുഷ്യൻ നല്ല കർഷകൻ ദൈവം അനുഗ്രഹിക്കട്ടെ	Almas	13	True	None	Entertainment	God bless good man good farmer	('POSITIVE', 0.977933406829834)	('POSITIVE', 0.9932103753089905)	POS: 	joy: 	:	1
UgxkrdqNkO-_MR9qpl14AaABAg	നല്ല സ്നേഹമുള്ള മുതലാളിയാണ് പുള്ളിക്കാരൻഎത്ര നേരം വേണമെങ്കിലും ഇന്റർവ്യൂ തരാൻ പുള്ളിക്കാരൻ തയ്യാറാണ്വാചാലനാകുന്നത് കാണാം 	Shimil Manu	93	True	None	Entertainment	Pullykaran is a good loving boss and you can see that Pullykaran is ready to give an interview for any length of time	('POSITIVE', 0.9861609935760498)	('POSITIVE', 0.9671187400817871)	POS: 	others: 	:	0
